rep,host,t,delay_sec
0,4,49000.0,0.01642482285
0,4,50000.0,0.01642482285
0,5,5000.0,
0,5,6000.0,0.0
0,5,7000.0,0.0
0,5,8000.0,0.0
0,5,9000.0,
0,5,10000.0,
0,5,11000.0,0.0
0,5,12000.0,0.0
0,5,13000.0,0.0
0,5,14000.0,
0,5,15000.0,
0,5,16000.0,0.0
0,5,17000.0,0.0
0,5,18000.0,0.0
0,5,19000.0,
0,5,20000.0,0.0
0,5,21000.0,0.0
0,5,22000.0,0.0
0,5,23000.0,
0,5,24000.0,0.0
0,5,25000.0,0.0
0,5,26000.0,0.0
0,5,27000.0,0.0
0,5,28000.0,0.0
0,5,29000.0,0.0
0,5,30000.0,
0,5,31000.0,0.0
0,5,32000.0,0.0
0,5,33000.0,0.0
0,5,34000.0,0.0
0,5,35000.0,0.0
0,5,36000.0,0.0
0,5,37000.0,
0,5,38000.0,0.0
0,5,39000.0,0.0
0,5,40000.0,0.0
0,5,41000.0,
0,5,42000.0,0.0
0,5,43000.0,0.0
0,5,44000.0,0.0
0,5,45000.0,
0,5,46000.0,0.0
0,5,47000.0,0.0
0,5,48000.0,0.0
0,5,49000.0,
0,5,50000.0,
0,6,5000.0,
0,6,6000.0,
0,6,7000.0,
0,6,8000.0,
0,6,9000.0,
0,6,10000.0,
0,6,11000.0,
0,6,12000.0,
0,6,13000.0,
0,6,14000.0,0.023275753607
0,6,15000.0,0.023275753607
0,6,16000.0,0.023275753607
0,6,17000.0,
0,6,18000.0,0.019637707156
0,6,19000.0,0.019637707156
0,6,20000.0,0.019637707156
0,6,21000.0,
0,6,22000.0,
0,6,23000.0,
0,6,24000.0,0.044217810301
0,6,25000.0,0.044217810301
0,6,26000.0,0.044217810301
0,6,27000.0,
0,6,28000.0,
0,6,29000.0,
0,6,30000.0,
0,6,31000.0,
0,6,32000.0,
0,6,33000.0,
0,6,34000.0,
0,6,35000.0,
0,6,36000.0,
0,6,37000.0,0.03565886579
0,6,38000.0,0.03565886579
0,6,39000.0,0.03565886579
0,6,40000.0,
0,6,41000.0,0.152771397832
0,6,42000.0,0.152771397832
0,6,43000.0,0.152771397832
0,6,44000.0,
0,6,45000.0,0.093854214929
0,6,46000.0,0.093854214929
0,6,47000.0,0.093854214929
0,6,48000.0,
0,6,49000.0,
0,6,50000.0,0.061812712744
0,7,5000.0,0.017753107807
0,7,6000.0,0.017753107807
0,7,7000.0,0.017753107807
0,7,8000.0,
0,7,9000.0,0.00907300346
0,7,10000.0,0.00907300346
0,7,11000.0,0.00907300346
0,7,12000.0,
0,7,13000.0,0.039359627766
0,7,14000.0,0.039359627766
0,7,15000.0,0.039359627766
0,7,16000.0,
0,7,17000.0,0.01678100346
0,7,18000.0,0.01678100346
0,7,19000.0,0.01678100346
0,7,20000.0,
0,7,21000.0,0.012826255561
0,7,22000.0,0.012826255561
0,7,23000.0,0.012826255561
0,7,24000.0,
0,7,25000.0,
0,7,26000.0,0.021775333548
0,7,27000.0,0.021775333548
0,7,28000.0,0.021775333548
0,7,29000.0,
0,7,30000.0,0.015806913475
0,7,31000.0,0.015806913475
0,7,32000.0,0.015806913475
0,7,33000.0,
0,7,34000.0,0.00791300346
0,7,35000.0,0.00791300346
0,7,36000.0,0.00791300346
0,7,37000.0,
0,7,38000.0,0.017020809593
0,7,39000.0,0.017020809593
0,7,40000.0,0.017020809593
0,7,41000.0,
0,7,42000.0,0.008651032878
0,7,43000.0,0.008651032878
0,7,44000.0,0.008651032878
0,7,45000.0,
0,7,46000.0,
0,7,47000.0,0.030769011079
0,7,48000.0,0.030769011079
0,7,49000.0,0.030769011079
0,7,50000.0,0.00813300346
0,8,5000.0,
0,8,6000.0,
0,8,7000.0,
0,8,8000.0,3.176292273651
0,8,9000.0,3.176292273651
0,8,10000.0,3.176292273651
0,8,11000.0,
0,8,12000.0,
0,8,13000.0,
0,8,14000.0,
0,8,15000.0,
0,8,16000.0,
0,8,17000.0,
0,8,18000.0,
0,8,19000.0,
0,8,20000.0,
0,8,21000.0,
0,8,22000.0,
0,8,23000.0,
0,8,24000.0,
0,8,25000.0,
0,8,26000.0,
0,8,27000.0,
0,8,28000.0,
0,8,29000.0,
0,8,30000.0,
0,8,31000.0,
0,8,32000.0,
0,8,33000.0,
0,8,34000.0,
0,8,35000.0,
0,8,36000.0,
0,8,37000.0,
0,8,38000.0,
0,8,39000.0,
0,8,40000.0,
0,8,41000.0,
0,8,42000.0,
0,8,43000.0,
0,8,44000.0,
0,8,45000.0,
0,8,46000.0,
0,8,47000.0,
0,8,48000.0,
0,8,49000.0,
0,8,50000.0,
0,9,5000.0,
0,9,6000.0,
0,9,7000.0,
0,9,8000.0,
0,9,9000.0,
0,9,10000.0,
0,9,11000.0,0.12392448174
0,9,12000.0,0.12392448174
0,9,13000.0,0.12392448174
0,9,14000.0,
0,9,15000.0,0.120008061945
0,9,16000.0,0.120008061945
0,9,17000.0,0.120008061945
0,9,18000.0,
0,9,19000.0,0.153835197807
0,9,20000.0,0.153835197807
0,9,21000.0,0.153835197807
0,9,22000.0,
0,9,23000.0,
0,9,24000.0,
0,9,25000.0,0.057474865549
0,9,26000.0,0.057474865549
0,9,27000.0,0.057474865549
0,9,28000.0,
0,9,29000.0,
0,9,30000.0,
0,9,31000.0,
0,9,32000.0,
0,9,33000.0,
0,9,34000.0,
0,9,35000.0,
0,9,36000.0,
0,9,37000.0,
0,9,38000.0,0.065076132319
0,9,39000.0,0.065076132319
0,9,40000.0,0.065076132319
0,9,41000.0,
0,9,42000.0,
0,9,43000.0,
0,9,44000.0,
0,9,45000.0,0.290570914973
0,9,46000.0,0.290570914973
0,9,47000.0,0.290570914973
0,9,48000.0,0.03434325832
0,9,49000.0,0.03434325832
0,9,50000.0,0.03434325832
0,10,5000.0,
0,10,6000.0,
0,10,7000.0,
0,10,8000.0,
0,10,9000.0,
0,10,10000.0,
0,10,11000.0,
0,10,12000.0,
0,10,13000.0,
0,10,14000.0,9.045481433718
0,10,15000.0,9.045481433718
0,10,16000.0,9.045481433718
0,10,17000.0,
0,10,18000.0,0.080984154439
0,10,19000.0,0.080984154439
0,10,20000.0,0.080984154439
0,10,21000.0,
0,10,22000.0,0.082244294925
0,10,23000.0,0.082244294925
0,10,24000.0,0.082244294925
0,10,25000.0,
0,10,26000.0,0.187706395771
0,10,27000.0,0.187706395771
0,10,28000.0,0.187706395771
0,10,29000.0,
0,10,30000.0,
0,10,31000.0,0.098394518343
0,10,32000.0,0.098394518343
0,10,33000.0,0.098394518343
0,10,34000.0,0.041550536642
0,10,35000.0,0.041550536642
0,10,36000.0,0.041550536642
0,10,37000.0,
0,10,38000.0,
0,10,39000.0,0.056088700389
0,10,40000.0,0.056088700389
0,10,41000.0,0.056088700389
0,10,42000.0,
0,10,43000.0,
0,10,44000.0,
0,10,45000.0,
0,10,46000.0,
0,10,47000.0,
0,10,48000.0,
0,10,49000.0,
0,10,50000.0,
0,11,5000.0,
0,11,6000.0,
0,11,7000.0,
0,11,8000.0,0.019030643812
0,11,9000.0,0.019030643812
0,11,10000.0,0.019030643812
0,11,11000.0,0.023105417107
0,11,12000.0,0.023105417107
0,11,13000.0,0.023105417107
0,11,14000.0,
0,11,15000.0,0.058462966568
0,11,16000.0,0.058462966568
0,11,17000.0,0.058462966568
0,11,18000.0,
0,11,19000.0,0.202905768679
0,11,20000.0,0.202905768679
0,11,21000.0,0.202905768679
0,11,22000.0,
0,11,23000.0,
0,11,24000.0,0.070103841256
0,11,25000.0,0.070103841256
0,11,26000.0,0.070103841256
0,11,27000.0,
0,11,28000.0,
0,11,29000.0,
0,11,30000.0,
0,11,31000.0,
0,11,32000.0,3.057110204265
0,11,33000.0,3.057110204265
0,11,34000.0,3.057110204265
0,11,35000.0,
0,11,36000.0,
0,11,37000.0,
0,11,38000.0,
0,11,39000.0,0.037437743613
0,11,40000.0,0.037437743613
0,11,41000.0,0.037437743613
0,11,42000.0,
0,11,43000.0,
0,11,44000.0,0.02649498029
0,11,45000.0,0.02649498029
0,11,46000.0,0.02649498029
0,11,47000.0,
0,11,48000.0,
0,11,49000.0,0.125537292414
0,11,50000.0,0.125537292414
0,12,5000.0,
0,12,6000.0,
0,12,7000.0,
0,12,8000.0,3.032374586996
0,12,9000.0,3.032374586996
0,12,10000.0,3.032374586996
0,12,11000.0,
0,12,12000.0,
0,12,13000.0,
0,12,14000.0,
0,12,15000.0,
0,12,16000.0,3.274627030484
0,12,17000.0,3.274627030484
0,12,18000.0,3.274627030484
0,12,19000.0,
0,12,20000.0,
0,12,21000.0,
0,12,22000.0,
0,12,23000.0,
0,12,24000.0,
0,12,25000.0,
0,12,26000.0,
0,12,27000.0,
0,12,28000.0,
0,12,29000.0,0.052092368066
0,12,30000.0,0.052092368066
0,12,31000.0,0.052092368066
0,12,32000.0,
0,12,33000.0,0.113413108433
0,12,34000.0,0.113413108433
0,12,35000.0,0.113413108433
0,12,36000.0,
0,12,37000.0,0.168007679411
0,12,38000.0,0.168007679411
0,12,39000.0,0.168007679411
0,12,40000.0,
0,12,41000.0,
0,12,42000.0,
0,12,43000.0,
0,12,44000.0,
0,12,45000.0,
0,12,46000.0,
0,12,47000.0,
0,12,48000.0,
0,12,49000.0,9.035028046884
0,12,50000.0,9.035028046884
0,13,5000.0,
0,13,6000.0,
0,13,7000.0,
0,13,8000.0,
0,13,9000.0,
0,13,10000.0,
0,13,11000.0,
0,13,12000.0,
0,13,13000.0,
0,13,14000.0,3.013289220959
0,13,15000.0,3.013289220959
0,13,16000.0,3.013289220959
0,13,17000.0,
0,13,18000.0,
0,13,19000.0,0.062585535203
0,13,20000.0,0.062585535203
0,13,21000.0,0.062585535203
0,13,22000.0,
0,13,23000.0,
0,13,24000.0,
0,13,25000.0,
0,13,26000.0,
0,13,27000.0,0.035559373506
0,13,28000.0,0.035559373506
0,13,29000.0,0.035559373506
0,13,30000.0,
0,13,31000.0,
0,13,32000.0,
0,13,33000.0,0.032963280999
0,13,34000.0,0.032963280999
0,13,35000.0,0.032963280999
0,13,36000.0,
0,13,37000.0,
0,13,38000.0,0.101859462987
0,13,39000.0,0.101859462987
0,13,40000.0,0.101859462987
0,13,41000.0,0.182295242704
0,13,42000.0,0.182295242704
0,13,43000.0,0.182295242704
0,13,44000.0,
0,13,45000.0,
0,13,46000.0,
0,13,47000.0,
0,13,48000.0,
0,13,49000.0,0.077947773552
0,13,50000.0,0.077947773552
0,14,5000.0,0.0
0,14,6000.0,0.0
0,14,7000.0,0.0
0,14,8000.0,
0,14,9000.0,
0,14,10000.0,0.0
0,14,11000.0,0.0
0,14,12000.0,0.0
0,14,13000.0,0.0
0,14,14000.0,0.0
0,14,15000.0,0.0
0,14,16000.0,
0,14,17000.0,
0,14,18000.0,0.0
0,14,19000.0,0.0
0,14,20000.0,0.0
0,14,21000.0,
0,14,22000.0,0.0
0,14,23000.0,0.0
0,14,24000.0,0.0
0,14,25000.0,
0,14,26000.0,0.0
0,14,27000.0,0.0
0,14,28000.0,0.0
0,14,29000.0,
0,14,30000.0,0.0
0,14,31000.0,0.0
0,14,32000.0,0.0
0,14,33000.0,
0,14,34000.0,0.0
0,14,35000.0,0.0
0,14,36000.0,0.0
0,14,37000.0,
0,14,38000.0,0.0
0,14,39000.0,0.0
0,14,40000.0,0.0
0,14,41000.0,
0,14,42000.0,
0,14,43000.0,0.0
0,14,44000.0,0.0
0,14,45000.0,0.0
0,14,46000.0,
0,14,47000.0,0.0
0,14,48000.0,0.0
0,14,49000.0,0.0
0,14,50000.0,
0,15,5000.0,
0,15,6000.0,
0,15,7000.0,
0,15,8000.0,
0,15,9000.0,
0,15,10000.0,
0,15,11000.0,0.197840152371
0,15,12000.0,0.197840152371
0,15,13000.0,0.197840152371
0,15,14000.0,
0,15,15000.0,
0,15,16000.0,0.042894050607
0,15,17000.0,0.042894050607
0,15,18000.0,0.042894050607
0,15,19000.0,
0,15,20000.0,0.036374649852
0,15,21000.0,0.036374649852
0,15,22000.0,0.036374649852
0,15,23000.0,
0,15,24000.0,0.105953861397
0,15,25000.0,0.105953861397
0,15,26000.0,0.105953861397
0,15,27000.0,
0,15,28000.0,
0,15,29000.0,0.051269032867
0,15,30000.0,0.051269032867
0,15,31000.0,0.051269032867
0,15,32000.0,
0,15,33000.0,
0,15,34000.0,0.063854970527
0,15,35000.0,0.063854970527
0,15,36000.0,0.063854970527
0,15,37000.0,
0,15,38000.0,
0,15,39000.0,
0,15,40000.0,
0,15,41000.0,
0,15,42000.0,
0,15,43000.0,
0,15,44000.0,
0,15,45000.0,
0,15,46000.0,0.047592923983
0,15,47000.0,0.047592923983
0,15,48000.0,0.047592923983
0,15,49000.0,
0,15,50000.0,0.033725344567
0,16,5000.0,
0,16,6000.0,
0,16,7000.0,
0,16,8000.0,
0,16,9000.0,
0,16,10000.0,
0,16,11000.0,0.200725557348
0,16,12000.0,0.200725557348
0,16,13000.0,0.200725557348
0,16,14000.0,
0,16,15000.0,0.158702044545
0,16,16000.0,0.158702044545
0,16,17000.0,0.158702044545
0,16,18000.0,
0,16,19000.0,
0,16,20000.0,0.033176720542
0,16,21000.0,0.033176720542
0,16,22000.0,0.033176720542
0,16,23000.0,
0,16,24000.0,0.126929772384
0,16,25000.0,0.126929772384
0,16,26000.0,0.126929772384
0,16,27000.0,
0,16,28000.0,0.063839724406
0,16,29000.0,0.063839724406
0,16,30000.0,0.063839724406
0,16,31000.0,
0,16,32000.0,
0,16,33000.0,
0,16,34000.0,
0,16,35000.0,
0,16,36000.0,
0,16,37000.0,
0,16,38000.0,
0,16,39000.0,
0,16,40000.0,
0,16,41000.0,0.049341702447
0,16,42000.0,0.049341702447
0,16,43000.0,0.049341702447
0,16,44000.0,
0,16,45000.0,
0,16,46000.0,
0,16,47000.0,0.138367751372
0,16,48000.0,0.138367751372
0,16,49000.0,0.138367751372
0,16,50000.0,
0,17,5000.0,
0,17,6000.0,
0,17,7000.0,
0,17,8000.0,3.023914076781
0,17,9000.0,3.023914076781
0,17,10000.0,3.023914076781
0,17,11000.0,
0,17,12000.0,
0,17,13000.0,0.035855061129
0,17,14000.0,0.035855061129
0,17,15000.0,0.035855061129
0,17,16000.0,
0,17,17000.0,0.01548600692
0,17,18000.0,0.01548600692
0,17,19000.0,0.01548600692
0,17,20000.0,
0,17,21000.0,
0,17,22000.0,0.024030088967
0,17,23000.0,0.024030088967
0,17,24000.0,0.024030088967
0,17,25000.0,
0,17,26000.0,
0,17,27000.0,0.089412281154
0,17,28000.0,0.089412281154
0,17,29000.0,0.089412281154
0,17,30000.0,
0,17,31000.0,0.0175643391
0,17,32000.0,0.0175643391
0,17,33000.0,0.0175643391
0,17,34000.0,
0,17,35000.0,
0,17,36000.0,0.128310983738
0,17,37000.0,0.128310983738
0,17,38000.0,0.128310983738
0,17,39000.0,0.018950008927
0,17,40000.0,0.018950008927
0,17,41000.0,0.018950008927
0,17,42000.0,
0,17,43000.0,0.019439145599
0,17,44000.0,0.019439145599
0,17,45000.0,0.019439145599
0,17,46000.0,
0,17,47000.0,0.023587537208
0,17,48000.0,0.023587537208
0,17,49000.0,0.023587537208
0,17,50000.0,
0,18,5000.0,
0,18,6000.0,
0,18,7000.0,
0,18,8000.0,3.053495202693
0,18,9000.0,3.053495202693
0,18,10000.0,3.053495202693
0,18,11000.0,0.046925532231
0,18,12000.0,0.046925532231
0,18,13000.0,0.046925532231
0,18,14000.0,
0,18,15000.0,
0,18,16000.0,0.074554102178
0,18,17000.0,0.074554102178
0,18,18000.0,0.074554102178
0,18,19000.0,
0,18,20000.0,
0,18,21000.0,
0,18,22000.0,
0,18,23000.0,
0,18,24000.0,
0,18,25000.0,
0,18,26000.0,
0,18,27000.0,
0,18,28000.0,
0,18,29000.0,0.237963398274
0,18,30000.0,0.237963398274
0,18,31000.0,0.237963398274
0,18,32000.0,0.123538428965
0,18,33000.0,0.123538428965
0,18,34000.0,0.123538428965
0,18,35000.0,
0,18,36000.0,0.030424677219
0,18,37000.0,0.030424677219
0,18,38000.0,0.030424677219
0,18,39000.0,
0,18,40000.0,
0,18,41000.0,0.080751728724
0,18,42000.0,0.080751728724
0,18,43000.0,0.080751728724
0,18,44000.0,
0,18,45000.0,
0,18,46000.0,
0,18,47000.0,
0,18,48000.0,0.028017067504
0,18,49000.0,0.028017067504
0,18,50000.0,0.028017067504
0,19,5000.0,0.089618346353
0,19,6000.0,0.089618346353
0,19,7000.0,0.089618346353
0,19,8000.0,
0,19,9000.0,
0,19,10000.0,
0,19,11000.0,
0,19,12000.0,0.049794700922
0,19,13000.0,0.049794700922
0,19,14000.0,0.049794700922
0,19,15000.0,
0,19,16000.0,
0,19,17000.0,
0,19,18000.0,
0,19,19000.0,3.044249100785
0,19,20000.0,3.044249100785
0,19,21000.0,3.044249100785
0,19,22000.0,
0,19,23000.0,0.0163945301
0,19,24000.0,0.0163945301
0,19,25000.0,0.0163945301
0,19,26000.0,0.022476416983
0,19,27000.0,0.022476416983
0,19,28000.0,0.022476416983
0,19,29000.0,0.019141035323
0,19,30000.0,0.019141035323
0,19,31000.0,0.019141035323
0,19,32000.0,
0,19,33000.0,
0,19,34000.0,0.054782467383
0,19,35000.0,0.054782467383
0,19,36000.0,0.054782467383
0,19,37000.0,
0,19,38000.0,
0,19,39000.0,0.031609320121
0,19,40000.0,0.031609320121
0,19,41000.0,0.031609320121
0,19,42000.0,
0,19,43000.0,
0,19,44000.0,0.024825206147
0,19,45000.0,0.024825206147
0,19,46000.0,0.024825206147
0,19,47000.0,
0,19,48000.0,
0,19,49000.0,
0,19,50000.0,0.051241179676
0,20,5000.0,
0,20,6000.0,0.008893003511
0,20,7000.0,0.008893003511
0,20,8000.0,0.008893003511
0,20,9000.0,
0,20,10000.0,
0,20,11000.0,0.017039048192
0,20,12000.0,0.017039048192
0,20,13000.0,0.017039048192
0,20,14000.0,
0,20,15000.0,0.01086900777
0,20,16000.0,0.01086900777
0,20,17000.0,0.01086900777
0,20,18000.0,0.007833271874
0,20,19000.0,0.007833271874
0,20,20000.0,0.007833271874
0,20,21000.0,
0,20,22000.0,
0,20,23000.0,
0,20,24000.0,
0,20,25000.0,
0,20,26000.0,0.0149249376
0,20,27000.0,0.0149249376
0,20,28000.0,0.0149249376
0,20,29000.0,0.008133943302
0,20,30000.0,0.008133943302
0,20,31000.0,0.008133943302
0,20,32000.0,
0,20,33000.0,
0,20,34000.0,0.008654318855
0,20,35000.0,0.008654318855
0,20,36000.0,0.008654318855
0,20,37000.0,
0,20,38000.0,
0,20,39000.0,
0,20,40000.0,
0,20,41000.0,
0,20,42000.0,0.084832447728
0,20,43000.0,0.084832447728
0,20,44000.0,0.084832447728
0,20,45000.0,
0,20,46000.0,
0,20,47000.0,
0,20,48000.0,
0,20,49000.0,
0,20,50000.0,
0,21,5000.0,
0,21,6000.0,
0,21,7000.0,
0,21,8000.0,3.070051261918
0,21,9000.0,3.070051261918
0,21,10000.0,3.070051261918
0,21,11000.0,
0,21,12000.0,
0,21,13000.0,
0,21,14000.0,
0,21,15000.0,
0,21,16000.0,
0,21,17000.0,
0,21,18000.0,
0,21,19000.0,
0,21,20000.0,0.02421642441
0,21,21000.0,0.02421642441
0,21,22000.0,0.02421642441
0,21,23000.0,
0,21,24000.0,
0,21,25000.0,0.046625028408
0,21,26000.0,0.046625028408
0,21,27000.0,0.046625028408
0,21,28000.0,
0,21,29000.0,
0,21,30000.0,
0,21,31000.0,
0,21,32000.0,0.429018343735
0,21,33000.0,0.429018343735
0,21,34000.0,0.429018343735
0,21,35000.0,
0,21,36000.0,
0,21,37000.0,
0,21,38000.0,
0,21,39000.0,
0,21,40000.0,0.038052481239
0,21,41000.0,0.038052481239
0,21,42000.0,0.038052481239
0,21,43000.0,
0,21,44000.0,0.044625599991
0,21,45000.0,0.044625599991
0,21,46000.0,0.044625599991
0,21,47000.0,
0,21,48000.0,0.036480148122
0,21,49000.0,0.036480148122
0,21,50000.0,0.036480148122
0,22,5000.0,0.264849382227
0,22,6000.0,0.264849382227
0,22,7000.0,0.264849382227
0,22,8000.0,
0,22,9000.0,
0,22,10000.0,0.021652811116
0,22,11000.0,0.021652811116
0,22,12000.0,0.021652811116
0,22,13000.0,
0,22,14000.0,
0,22,15000.0,0.078317391926
0,22,16000.0,0.078317391926
0,22,17000.0,0.078317391926
0,22,18000.0,
0,22,19000.0,0.023254429779
0,22,20000.0,0.023254429779
0,22,21000.0,0.023254429779
0,22,22000.0,
0,22,23000.0,
0,22,24000.0,0.051340099081
0,22,25000.0,0.051340099081
0,22,26000.0,0.051340099081
0,22,27000.0,
0,22,28000.0,0.026674506277
0,22,29000.0,0.026674506277
0,22,30000.0,0.026674506277
0,22,31000.0,
0,22,32000.0,0.109059259277
0,22,33000.0,0.109059259277
0,22,34000.0,0.109059259277
0,22,35000.0,
0,22,36000.0,0.093487546866
0,22,37000.0,0.093487546866
0,22,38000.0,0.093487546866
0,22,39000.0,
0,22,40000.0,
0,22,41000.0,0.022832558018
0,22,42000.0,0.022832558018
0,22,43000.0,0.022832558018
0,22,44000.0,
0,22,45000.0,
0,22,46000.0,
0,22,47000.0,
0,22,48000.0,0.015184376589
0,22,49000.0,0.015184376589
0,22,50000.0,0.015184376589
0,23,5000.0,0.347185895533
0,23,6000.0,0.347185895533
0,23,7000.0,0.347185895533
0,23,8000.0,
0,23,9000.0,0.04936251587
0,23,10000.0,0.04936251587
0,23,11000.0,0.04936251587
0,23,12000.0,
0,23,13000.0,0.043179703347
0,23,14000.0,0.043179703347
0,23,15000.0,0.043179703347
0,23,16000.0,
0,23,17000.0,
0,23,18000.0,
0,23,19000.0,
0,23,20000.0,0.079102255025
0,23,21000.0,0.079102255025
0,23,22000.0,0.079102255025
0,23,23000.0,
0,23,24000.0,
0,23,25000.0,
0,23,26000.0,
0,23,27000.0,
0,23,28000.0,
0,23,29000.0,
0,23,30000.0,
0,23,31000.0,
0,23,32000.0,
0,23,33000.0,9.148717060641
0,23,34000.0,9.148717060641
0,23,35000.0,9.148717060641
0,23,36000.0,
0,23,37000.0,0.063750398515
0,23,38000.0,0.063750398515
0,23,39000.0,0.063750398515
0,23,40000.0,
0,23,41000.0,
0,23,42000.0,0.268633452718
0,23,43000.0,0.268633452718
0,23,44000.0,0.268633452718
0,23,45000.0,
0,23,46000.0,
0,23,47000.0,0.083788485211
0,23,48000.0,0.083788485211
0,23,49000.0,0.083788485211
0,23,50000.0,
0,24,5000.0,0.278689865596
0,24,6000.0,0.278689865596
0,24,7000.0,0.278689865596
0,24,8000.0,
0,24,9000.0,0.031553917562
0,24,10000.0,0.031553917562
0,24,11000.0,0.031553917562
0,24,12000.0,
0,24,13000.0,0.041445667565
0,24,14000.0,0.041445667565
0,24,15000.0,0.041445667565
0,24,16000.0,
0,24,17000.0,
0,24,18000.0,
0,24,19000.0,
0,24,20000.0,
0,24,21000.0,0.083179676631
0,24,22000.0,0.083179676631
0,24,23000.0,0.083179676631
0,24,24000.0,
