rep,host,t,delay_sec
1,20,27000.0,0.002240326308
1,20,28000.0,0.002240326308
1,20,29000.0,
1,20,30000.0,0.002620247948
1,20,31000.0,0.002620247948
1,20,32000.0,0.002620247948
1,20,33000.0,
1,20,34000.0,
1,20,35000.0,0.003774079488
1,20,36000.0,0.003774079488
1,20,37000.0,0.003774079488
1,20,38000.0,
1,20,39000.0,0.003220067435
1,20,40000.0,0.003220067435
1,20,41000.0,0.003220067435
1,20,42000.0,
1,20,43000.0,0.004856819569
1,20,44000.0,0.004856819569
1,20,45000.0,0.004856819569
1,20,46000.0,
1,20,47000.0,
1,20,48000.0,0.008680092889
1,20,49000.0,0.008680092889
1,20,50000.0,0.008680092889
1,21,5000.0,
1,21,6000.0,
1,21,7000.0,0.012361833101
1,21,8000.0,0.012361833101
1,21,9000.0,0.012361833101
1,21,10000.0,
1,21,11000.0,0.007658151922
1,21,12000.0,0.007658151922
1,21,13000.0,0.007658151922
1,21,14000.0,0.010780764166
1,21,15000.0,0.010780764166
1,21,16000.0,0.010780764166
1,21,17000.0,
1,21,18000.0,0.01605921413
1,21,19000.0,0.01605921413
1,21,20000.0,0.01605921413
1,21,21000.0,
1,21,22000.0,
1,21,23000.0,0.010652118052
1,21,24000.0,0.010652118052
1,21,25000.0,0.010652118052
1,21,26000.0,0.00595959102
1,21,27000.0,0.00595959102
1,21,28000.0,0.00595959102
1,21,29000.0,0.005297087007
1,21,30000.0,0.005297087007
1,21,31000.0,0.005297087007
1,21,32000.0,
1,21,33000.0,
1,21,34000.0,0.006064573344
1,21,35000.0,0.006064573344
1,21,36000.0,0.006064573344
1,21,37000.0,
1,21,38000.0,0.006758920681
1,21,39000.0,0.006758920681
1,21,40000.0,0.006758920681
1,21,41000.0,
1,21,42000.0,
1,21,43000.0,0.004630207652
1,21,44000.0,0.004630207652
1,21,45000.0,0.004630207652
1,21,46000.0,
1,21,47000.0,0.007443959887
1,21,48000.0,0.007443959887
1,21,49000.0,0.007443959887
1,21,50000.0,
1,22,5000.0,3.020696451057
1,22,6000.0,3.020696451057
1,22,7000.0,3.020696451057
1,22,8000.0,
1,22,9000.0,
1,22,10000.0,
1,22,11000.0,0.004679488223
1,22,12000.0,0.004679488223
1,22,13000.0,0.004679488223
1,22,14000.0,
1,22,15000.0,
1,22,16000.0,
1,22,17000.0,
1,22,18000.0,0.004805245988
1,22,19000.0,0.004805245988
1,22,20000.0,0.004805245988
1,22,21000.0,0.006296313228
1,22,22000.0,0.006296313228
1,22,23000.0,0.006296313228
1,22,24000.0,
1,22,25000.0,0.004993125907
1,22,26000.0,0.004993125907
1,22,27000.0,0.004993125907
1,22,28000.0,
1,22,29000.0,
1,22,30000.0,
1,22,31000.0,
1,22,32000.0,
1,22,33000.0,0.006151635288
1,22,34000.0,0.006151635288
1,22,35000.0,0.006151635288
1,22,36000.0,
1,22,37000.0,
1,22,38000.0,0.020428969284
1,22,39000.0,0.020428969284
1,22,40000.0,0.020428969284
1,22,41000.0,
1,22,42000.0,0.00599242189
1,22,43000.0,0.00599242189
1,22,44000.0,0.00599242189
1,22,45000.0,
1,22,46000.0,0.017291318399
1,22,47000.0,0.017291318399
1,22,48000.0,0.017291318399
1,22,49000.0,0.024570928971
1,22,50000.0,0.024570928971
1,23,5000.0,
1,23,6000.0,
1,23,7000.0,
1,23,8000.0,
1,23,9000.0,0.008351566574
1,23,10000.0,0.008351566574
1,23,11000.0,0.008351566574
1,23,12000.0,0.008162426596
1,23,13000.0,0.008162426596
1,23,14000.0,0.008162426596
1,23,15000.0,
1,23,16000.0,
1,23,17000.0,0.011277619624
1,23,18000.0,0.011277619624
1,23,19000.0,0.011277619624
1,23,20000.0,
1,23,21000.0,
1,23,22000.0,
1,23,23000.0,
1,23,24000.0,0.006137165656
1,23,25000.0,0.006137165656
1,23,26000.0,0.006137165656
1,23,27000.0,
1,23,28000.0,
1,23,29000.0,0.004919701911
1,23,30000.0,0.004919701911
1,23,31000.0,0.004919701911
1,23,32000.0,
1,23,33000.0,
1,23,34000.0,
1,23,35000.0,0.004546213286
1,23,36000.0,0.004546213286
1,23,37000.0,0.004546213286
1,23,38000.0,
1,23,39000.0,0.011885891464
1,23,40000.0,0.011885891464
1,23,41000.0,0.011885891464
1,23,42000.0,0.005364449673
1,23,43000.0,0.005364449673
1,23,44000.0,0.005364449673
1,23,45000.0,
1,23,46000.0,
1,23,47000.0,0.003892102509
1,23,48000.0,0.003892102509
1,23,49000.0,0.003892102509
1,23,50000.0,
1,24,5000.0,
1,24,6000.0,0.002997807677
1,24,7000.0,0.002997807677
1,24,8000.0,0.002997807677
1,24,9000.0,
1,24,10000.0,0.003138081739
1,24,11000.0,0.003138081739
1,24,12000.0,0.003138081739
1,24,13000.0,
1,24,14000.0,0.002718436859
1,24,15000.0,0.002718436859
1,24,16000.0,0.002718436859
1,24,17000.0,
1,24,18000.0,
1,24,19000.0,0.00871044876
1,24,20000.0,0.00871044876
1,24,21000.0,0.00871044876
1,24,22000.0,
1,24,23000.0,0.002790864875
1,24,24000.0,0.002790864875
1,24,25000.0,0.002790864875
1,24,26000.0,0.002599626352
1,24,27000.0,0.002599626352
1,24,28000.0,0.002599626352
1,24,29000.0,
1,24,30000.0,
1,24,31000.0,0.002840129411
1,24,32000.0,0.002840129411
1,24,33000.0,0.002840129411
1,24,34000.0,
1,24,35000.0,
1,24,36000.0,
1,24,37000.0,
1,24,38000.0,
1,24,39000.0,
1,24,40000.0,
1,24,41000.0,
1,24,42000.0,
1,24,43000.0,
1,24,44000.0,0.005338103481
1,24,45000.0,0.005338103481
1,24,46000.0,0.005338103481
1,24,47000.0,
1,24,48000.0,0.004803947266
1,24,49000.0,0.004803947266
1,24,50000.0,0.004803947266
2,0,5000.0,
2,0,6000.0,0.011993089435
2,0,7000.0,0.011993089435
2,0,8000.0,0.011993089435
2,0,9000.0,
2,0,10000.0,
2,0,11000.0,0.007624982317
2,0,12000.0,0.007624982317
2,0,13000.0,0.007624982317
2,0,14000.0,
2,0,15000.0,
2,0,16000.0,
2,0,17000.0,
2,0,18000.0,0.005078341613
2,0,19000.0,0.005078341613
2,0,20000.0,0.005078341613
2,0,21000.0,
2,0,22000.0,
2,0,23000.0,0.006064664761
2,0,24000.0,0.006064664761
2,0,25000.0,0.006064664761
2,0,26000.0,0.005312154407
2,0,27000.0,0.005312154407
2,0,28000.0,0.005312154407
2,0,29000.0,
2,0,30000.0,0.005191867216
2,0,31000.0,0.005191867216
2,0,32000.0,0.005191867216
2,0,33000.0,
2,0,34000.0,0.005709815476
2,0,35000.0,0.005709815476
2,0,36000.0,0.005709815476
2,0,37000.0,0.012006936808
2,0,38000.0,0.012006936808
2,0,39000.0,0.012006936808
2,0,40000.0,0.022987093517
2,0,41000.0,0.022987093517
2,0,42000.0,0.022987093517
2,0,43000.0,
2,0,44000.0,
2,0,45000.0,0.010087116387
2,0,46000.0,0.010087116387
2,0,47000.0,0.010087116387
2,0,48000.0,
2,0,49000.0,0.003239409522
2,0,50000.0,0.003239409522
2,1,5000.0,
2,1,6000.0,0.007223548279
2,1,7000.0,0.007223548279
2,1,8000.0,0.007223548279
2,1,9000.0,
2,1,10000.0,
2,1,11000.0,0.007301749458
2,1,12000.0,0.007301749458
2,1,13000.0,0.007301749458
2,1,14000.0,
2,1,15000.0,0.004144746434
2,1,16000.0,0.004144746434
2,1,17000.0,0.004144746434
2,1,18000.0,
2,1,19000.0,0.00487441724
2,1,20000.0,0.00487441724
2,1,21000.0,0.00487441724
2,1,22000.0,
2,1,23000.0,
2,1,24000.0,0.002580757471
2,1,25000.0,0.002580757471
2,1,26000.0,0.002580757471
2,1,27000.0,
2,1,28000.0,0.007573321898
2,1,29000.0,0.007573321898
2,1,30000.0,0.007573321898
2,1,31000.0,
2,1,32000.0,0.003099934229
2,1,33000.0,0.003099934229
2,1,34000.0,0.003099934229
2,1,35000.0,0.007437931161
2,1,36000.0,0.007437931161
2,1,37000.0,0.007437931161
2,1,38000.0,
2,1,39000.0,0.00401791717
2,1,40000.0,0.00401791717
2,1,41000.0,0.00401791717
2,1,42000.0,
2,1,43000.0,0.002700697985
2,1,44000.0,0.002700697985
2,1,45000.0,0.002700697985
2,1,46000.0,
2,1,47000.0,
2,1,48000.0,0.00516869033
2,1,49000.0,0.00516869033
2,1,50000.0,0.00516869033
2,2,5000.0,0.005383461851
2,2,6000.0,0.005383461851
2,2,7000.0,0.005383461851
2,2,8000.0,
2,2,9000.0,0.002617468479
2,2,10000.0,0.002617468479
2,2,11000.0,0.002617468479
2,2,12000.0,0.003066660429
2,2,13000.0,0.003066660429
2,2,14000.0,0.003066660429
2,2,15000.0,
2,2,16000.0,0.003834035075
2,2,17000.0,0.003834035075
2,2,18000.0,0.003834035075
2,2,19000.0,0.003934097967
2,2,20000.0,0.003934097967
2,2,21000.0,0.003934097967
2,2,22000.0,
2,2,23000.0,0.005293023946
2,2,24000.0,0.005293023946
2,2,25000.0,0.005293023946
2,2,26000.0,
2,2,27000.0,
2,2,28000.0,0.002917201082
2,2,29000.0,0.002917201082
2,2,30000.0,0.002917201082
2,2,31000.0,
2,2,32000.0,
2,2,33000.0,0.003097014183
2,2,34000.0,0.003097014183
2,2,35000.0,0.003097014183
2,2,36000.0,
2,2,37000.0,0.00275684318
2,2,38000.0,0.00275684318
2,2,39000.0,0.00275684318
2,2,40000.0,0.002096709012
2,2,41000.0,0.002096709012
2,2,42000.0,0.002096709012
2,2,43000.0,
2,2,44000.0,0.002476507549
2,2,45000.0,0.002476507549
2,2,46000.0,0.002476507549
2,2,47000.0,
2,2,48000.0,0.004148377382
2,2,49000.0,0.004148377382
2,2,50000.0,0.004148377382
2,4,5000.0,0.017248690531
2,4,6000.0,0.017248690531
2,4,7000.0,0.017248690531
2,4,8000.0,
2,4,9000.0,0.005488290137
2,4,10000.0,0.005488290137
2,4,11000.0,0.005488290137
2,4,12000.0,0.005096607355
2,4,13000.0,0.005096607355
2,4,14000.0,0.005096607355
2,4,15000.0,
2,4,16000.0,0.005356075302
2,4,17000.0,0.005356075302
2,4,18000.0,0.005356075302
2,4,19000.0,
2,4,20000.0,0.005376964004
2,4,21000.0,0.005376964004
2,4,22000.0,0.005376964004
2,4,23000.0,0.00495086067
2,4,24000.0,0.00495086067
2,4,25000.0,0.00495086067
2,4,26000.0,
2,4,27000.0,
2,4,28000.0,0.005800619528
2,4,29000.0,0.005800619528
2,4,30000.0,0.005800619528
2,4,31000.0,
2,4,32000.0,0.005593344753
2,4,33000.0,0.005593344753
2,4,34000.0,0.005593344753
2,4,35000.0,
2,4,36000.0,
2,4,37000.0,
2,4,38000.0,
2,4,39000.0,
2,4,40000.0,0.01141718458
2,4,41000.0,0.01141718458
2,4,42000.0,0.01141718458
2,4,43000.0,
2,4,44000.0,0.010463115154
2,4,45000.0,0.010463115154
2,4,46000.0,0.010463115154
2,4,47000.0,0.009613871844
2,4,48000.0,0.009613871844
2,4,49000.0,0.009613871844
2,4,50000.0,0.013354416815
2,5,5000.0,
2,5,6000.0,0.008696026853
2,5,7000.0,0.008696026853
2,5,8000.0,0.008696026853
2,5,9000.0,0.004759406554
2,5,10000.0,0.004759406554
2,5,11000.0,0.004759406554
2,5,12000.0,
2,5,13000.0,
2,5,14000.0,0.00523325229
2,5,15000.0,0.00523325229
2,5,16000.0,0.00523325229
2,5,17000.0,
2,5,18000.0,
2,5,19000.0,
2,5,20000.0,0.005683170343
2,5,21000.0,0.005683170343
2,5,22000.0,0.005683170343
2,5,23000.0,0.004349405169
2,5,24000.0,0.004349405169
2,5,25000.0,0.004349405169
2,5,26000.0,
2,5,27000.0,
2,5,28000.0,0.004668179086
2,5,29000.0,0.004668179086
2,5,30000.0,0.004668179086
2,5,31000.0,
2,5,32000.0,0.007236152588
2,5,33000.0,0.007236152588
2,5,34000.0,0.007236152588
2,5,35000.0,
2,5,36000.0,0.004788587295
2,5,37000.0,0.004788587295
2,5,38000.0,0.004788587295
2,5,39000.0,
2,5,40000.0,0.007548191254
2,5,41000.0,0.007548191254
2,5,42000.0,0.007548191254
2,5,43000.0,
2,5,44000.0,
2,5,45000.0,0.036473261523
2,5,46000.0,0.036473261523
2,5,47000.0,0.036473261523
2,5,48000.0,0.005223459012
2,5,49000.0,0.005223459012
2,5,50000.0,0.005223459012
2,6,5000.0,
2,6,6000.0,0.0035802317
2,6,7000.0,0.0035802317
2,6,8000.0,0.0035802317
2,6,9000.0,
2,6,10000.0,
2,6,11000.0,0.002379111774
2,6,12000.0,0.002379111774
2,6,13000.0,0.002379111774
2,6,14000.0,
2,6,15000.0,0.00265796103
2,6,16000.0,0.00265796103
2,6,17000.0,0.00265796103
2,6,18000.0,
2,6,19000.0,
2,6,20000.0,
2,6,21000.0,
2,6,22000.0,0.010893040142
2,6,23000.0,0.010893040142
2,6,24000.0,0.010893040142
2,6,25000.0,
2,6,26000.0,0.002996000312
2,6,27000.0,0.002996000312
2,6,28000.0,0.002996000312
2,6,29000.0,
2,6,30000.0,
2,6,31000.0,0.0029648315
2,6,32000.0,0.0029648315
2,6,33000.0,0.0029648315
2,6,34000.0,0.003095819423
2,6,35000.0,0.003095819423
2,6,36000.0,0.003095819423
2,6,37000.0,0.001956208784
2,6,38000.0,0.001956208784
2,6,39000.0,0.001956208784
2,6,40000.0,
2,6,41000.0,
2,6,42000.0,0.003057182969
2,6,43000.0,0.003057182969
2,6,44000.0,0.003057182969
2,6,45000.0,
2,6,46000.0,
2,6,47000.0,0.002758145155
2,6,48000.0,0.002758145155
2,6,49000.0,0.002758145155
2,6,50000.0,
2,7,5000.0,
2,7,6000.0,0.001917820912
2,7,7000.0,0.001917820912
2,7,8000.0,0.001917820912
2,7,9000.0,
2,7,10000.0,0.002518275486
2,7,11000.0,0.002518275486
2,7,12000.0,0.002518275486
2,7,13000.0,
2,7,14000.0,0.002358735433
2,7,15000.0,0.002358735433
2,7,16000.0,0.002358735433
2,7,17000.0,
2,7,18000.0,0.002777541665
2,7,19000.0,0.002777541665
2,7,20000.0,0.002777541665
2,7,21000.0,
2,7,22000.0,0.003079527303
2,7,23000.0,0.003079527303
2,7,24000.0,0.003079527303
2,7,25000.0,0.002479925984
2,7,26000.0,0.002479925984
2,7,27000.0,0.002479925984
2,7,28000.0,
2,7,29000.0,
2,7,30000.0,0.009834266858
2,7,31000.0,0.009834266858
2,7,32000.0,0.009834266858
2,7,33000.0,0.002300771455
2,7,34000.0,0.002300771455
2,7,35000.0,0.002300771455
2,7,36000.0,
2,7,37000.0,0.004832956621
2,7,38000.0,0.004832956621
2,7,39000.0,0.004832956621
2,7,40000.0,
2,7,41000.0,
2,7,42000.0,0.021715305097
2,7,43000.0,0.021715305097
2,7,44000.0,0.021715305097
2,7,45000.0,
2,7,46000.0,0.005330338594
2,7,47000.0,0.005330338594
2,7,48000.0,0.005330338594
2,7,49000.0,
2,7,50000.0,0.003689881816
2,8,5000.0,0.015336610664
2,8,6000.0,0.015336610664
2,8,7000.0,0.015336610664
2,8,8000.0,0.004297932088
2,8,9000.0,0.004297932088
2,8,10000.0,0.004297932088
2,8,11000.0,0.002799636395
2,8,12000.0,0.002799636395
2,8,13000.0,0.002799636395
2,8,14000.0,
2,8,15000.0,
2,8,16000.0,0.00267774938
2,8,17000.0,0.00267774938
2,8,18000.0,0.00267774938
2,8,19000.0,0.002716491764
2,8,20000.0,0.002716491764
2,8,21000.0,0.002716491764
2,8,22000.0,
2,8,23000.0,0.00259523065
2,8,24000.0,0.00259523065
2,8,25000.0,0.00259523065
2,8,26000.0,
2,8,27000.0,0.002993975662
2,8,28000.0,0.002993975662
2,8,29000.0,0.002993975662
2,8,30000.0,
2,8,31000.0,0.003093842926
2,8,32000.0,0.003093842926
2,8,33000.0,0.003093842926
2,8,34000.0,
2,8,35000.0,0.00309462366
2,8,36000.0,0.00309462366
2,8,37000.0,0.00309462366
2,8,38000.0,
2,8,39000.0,0.002976038274
2,8,40000.0,0.002976038274
2,8,41000.0,0.002976038274
2,8,42000.0,
2,8,43000.0,0.002877675319
2,8,44000.0,0.002877675319
2,8,45000.0,0.002877675319
2,8,46000.0,
2,8,47000.0,0.002698984934
2,8,48000.0,0.002698984934
2,8,49000.0,0.002698984934
2,8,50000.0,
2,9,5000.0,
2,9,6000.0,0.006746649318
2,9,7000.0,0.006746649318
2,9,8000.0,0.006746649318
2,9,9000.0,
2,9,10000.0,
2,9,11000.0,0.009141188301
2,9,12000.0,0.009141188301
2,9,13000.0,0.009141188301
2,9,14000.0,
2,9,15000.0,0.01311602384
2,9,16000.0,0.01311602384
2,9,17000.0,0.01311602384
2,9,18000.0,
2,9,19000.0,0.006878411881
2,9,20000.0,0.006878411881
2,9,21000.0,0.006878411881
2,9,22000.0,0.004746046378
2,9,23000.0,0.004746046378
2,9,24000.0,0.004746046378
2,9,25000.0,
2,9,26000.0,
2,9,27000.0,0.007325099358
2,9,28000.0,0.007325099358
2,9,29000.0,0.007325099358
2,9,30000.0,
2,9,31000.0,
2,9,32000.0,0.005411600717
2,9,33000.0,0.005411600717
2,9,34000.0,0.005411600717
2,9,35000.0,
2,9,36000.0,
2,9,37000.0,0.004771463803
2,9,38000.0,0.004771463803
2,9,39000.0,0.004771463803
2,9,40000.0,0.009691809754
2,9,41000.0,0.009691809754
2,9,42000.0,0.009691809754
2,9,43000.0,
2,9,44000.0,0.007478146085
2,9,45000.0,0.007478146085
2,9,46000.0,0.007478146085
2,9,47000.0,0.005096236771
2,9,48000.0,0.005096236771
2,9,49000.0,0.005096236771
2,9,50000.0,
2,10,5000.0,0.025020743591
2,10,6000.0,0.025020743591
2,10,7000.0,0.025020743591
2,10,8000.0,
2,10,9000.0,0.003295199773
2,10,10000.0,0.003295199773
2,10,11000.0,0.003295199773
2,10,12000.0,
2,10,13000.0,
2,10,14000.0,0.002434360799
2,10,15000.0,0.002434360799
2,10,16000.0,0.002434360799
2,10,17000.0,
2,10,18000.0,0.002794061969
2,10,19000.0,0.002794061969
2,10,20000.0,0.002794061969
2,10,21000.0,0.002434159847
2,10,22000.0,0.002434159847
2,10,23000.0,0.002434159847
2,10,24000.0,
2,10,25000.0,0.002294669908
2,10,26000.0,0.002294669908
2,10,27000.0,0.002294669908
2,10,28000.0,
2,10,29000.0,0.002715344322
2,10,30000.0,0.002715344322
2,10,31000.0,0.002715344322
2,10,32000.0,
2,10,33000.0,
2,10,34000.0,0.002076439518
2,10,35000.0,0.002076439518
2,10,36000.0,0.002076439518
2,10,37000.0,
2,10,38000.0,0.003057390497
2,10,39000.0,0.003057390497
2,10,40000.0,0.003057390497
2,10,41000.0,
2,10,42000.0,0.004543498875
2,10,43000.0,0.004543498875
2,10,44000.0,0.004543498875
2,10,45000.0,
2,10,46000.0,
2,10,47000.0,0.003875761425
2,10,48000.0,0.003875761425
2,10,49000.0,0.003875761425
2,10,50000.0,
2,11,5000.0,0.003895308633
2,11,6000.0,0.003895308633
2,11,7000.0,0.003895308633
2,11,8000.0,0.002175491877
2,11,9000.0,0.002175491877
2,11,10000.0,0.002175491877
2,11,11000.0,
2,11,12000.0,0.002296023059
2,11,13000.0,0.002296023059
2,11,14000.0,0.002296023059
2,11,15000.0,
2,11,16000.0,
2,11,17000.0,0.002656658695
2,11,18000.0,0.002656658695
2,11,19000.0,0.002656658695
2,11,20000.0,
2,11,21000.0,0.003297273981
2,11,22000.0,0.003297273981
2,11,23000.0,0.003297273981
2,11,24000.0,
2,11,25000.0,
2,11,26000.0,0.002317931151
2,11,27000.0,0.002317931151
2,11,28000.0,0.002317931151
2,11,29000.0,
2,11,30000.0,0.00201851962
2,11,31000.0,0.00201851962
2,11,32000.0,0.00201851962
2,11,33000.0,
2,11,34000.0,0.003419120105
2,11,35000.0,0.003419120105
2,11,36000.0,0.003419120105
2,11,37000.0,
2,11,38000.0,
2,11,39000.0,0.003259748748
2,11,40000.0,0.003259748748
2,11,41000.0,0.003259748748
2,11,42000.0,
2,11,43000.0,
2,11,44000.0,0.002180408205
2,11,45000.0,0.002180408205
2,11,46000.0,0.002180408205
2,11,47000.0,0.003520834969
2,11,48000.0,0.003520834969
2,11,49000.0,0.003520834969
2,11,50000.0,
2,12,5000.0,0.01150525498
2,12,6000.0,0.01150525498
2,12,7000.0,0.01150525498
2,12,8000.0,
2,12,9000.0,
2,12,10000.0,
2,12,11000.0,
2,12,12000.0,0.005045376837
2,12,13000.0,0.005045376837
2,12,14000.0,0.005045376837
2,12,15000.0,0.004296597252
2,12,16000.0,0.004296597252
2,12,17000.0,0.004296597252
2,12,18000.0,
2,12,19000.0,
2,12,20000.0,0.004987387078
2,12,21000.0,0.004987387078
2,12,22000.0,0.004987387078
2,12,23000.0,
2,12,24000.0,0.001900155533
2,12,25000.0,0.001900155533
2,12,26000.0,0.001900155533
2,12,27000.0,
2,12,28000.0,
2,12,29000.0,0.002679106208
2,12,30000.0,0.002679106208
2,12,31000.0,0.002679106208
2,12,32000.0,
2,12,33000.0,0.002318336989
2,12,34000.0,0.002318336989
2,12,35000.0,0.002318336989
2,12,36000.0,
2,12,37000.0,0.048782797272
2,12,38000.0,0.048782797272
2,12,39000.0,0.048782797272
2,12,40000.0,
2,12,41000.0,
2,12,42000.0,0.010643007305
2,12,43000.0,0.010643007305
2,12,44000.0,0.010643007305
2,12,45000.0,
2,12,46000.0,0.002558754542
2,12,47000.0,0.002558754542
2,12,48000.0,0.002558754542
2,12,49000.0,
2,12,50000.0,
2,13,5000.0,
2,13,6000.0,0.008098092178
2,13,7000.0,0.008098092178
2,13,8000.0,0.008098092178
2,13,9000.0,
2,13,10000.0,
2,13,11000.0,0.00345658375
2,13,12000.0,0.00345658375
2,13,13000.0,0.00345658375
2,13,14000.0,0.003359930283
2,13,15000.0,0.003359930283
2,13,16000.0,0.003359930283
2,13,17000.0,
2,13,18000.0,0.003299239663
2,13,19000.0,0.003299239663
2,13,20000.0,0.003299239663
2,13,21000.0,
2,13,22000.0,
2,13,23000.0,0.004596956202
2,13,24000.0,0.004596956202
2,13,25000.0,0.004596956202
2,13,26000.0,
2,13,27000.0,0.002098352942
2,13,28000.0,0.002098352942
2,13,29000.0,0.002098352942
2,13,30000.0,
2,13,31000.0,
2,13,32000.0,0.003098306826
2,13,33000.0,0.003098306826
2,13,34000.0,0.003098306826
2,13,35000.0,
2,13,36000.0,
2,13,37000.0,0.003178572042
2,13,38000.0,0.003178572042
2,13,39000.0,0.003178572042
2,13,40000.0,
2,13,41000.0,
2,13,42000.0,0.002759142749
2,13,43000.0,0.002759142749
2,13,44000.0,0.002759142749
2,13,45000.0,
2,13,46000.0,
2,13,47000.0,0.002559945101
2,13,48000.0,0.002559945101
2,13,49000.0,0.002559945101
2,13,50000.0,
2,14,5000.0,
2,14,6000.0,0.003055832109
2,14,7000.0,0.003055832109
2,14,8000.0,0.003055832109
2,14,9000.0,
2,14,10000.0,0.002716639589
2,14,11000.0,0.002716639589
2,14,12000.0,0.002716639589
2,14,13000.0,
2,14,14000.0,0.004070787523
2,14,15000.0,0.004070787523
2,14,16000.0,0.004070787523
2,14,17000.0,
2,14,18000.0,0.003465627157
2,14,19000.0,0.003465627157
2,14,20000.0,0.003465627157
2,14,21000.0,
2,14,22000.0,0.00237857456
2,14,23000.0,0.00237857456
2,14,24000.0,0.00237857456
2,14,25000.0,
2,14,26000.0,
2,14,27000.0,0.021498036362
2,14,28000.0,0.021498036362
2,14,29000.0,0.021498036362
2,14,30000.0,
2,14,31000.0,
2,14,32000.0,
2,14,33000.0,0.006713120973
2,14,34000.0,0.006713120973
2,14,35000.0,0.006713120973
2,14,36000.0,
2,14,37000.0,
2,14,38000.0,
2,14,39000.0,
2,14,40000.0,
2,14,41000.0,0.010996857818
2,14,42000.0,0.010996857818
2,14,43000.0,0.010996857818
2,14,44000.0,
2,14,45000.0,0.012482130682
2,14,46000.0,0.012482130682
2,14,47000.0,0.012482130682
2,14,48000.0,0.005259821011
2,14,49000.0,0.005259821011
2,14,50000.0,0.005259821011
2,15,5000.0,
2,15,6000.0,
2,15,7000.0,0.038099207422
2,15,8000.0,0.038099207422
2,15,9000.0,0.038099207422
2,15,10000.0,
2,15,11000.0,0.012227693503
2,15,12000.0,0.012227693503
2,15,13000.0,0.012227693503
2,15,14000.0,
2,15,15000.0,0.0089506496
2,15,16000.0,0.0089506496
2,15,17000.0,0.0089506496
2,15,18000.0,
2,15,19000.0,
2,15,20000.0,
2,15,21000.0,
2,15,22000.0,0.007964205148
2,15,23000.0,0.007964205148
2,15,24000.0,0.007964205148
2,15,25000.0,
2,15,26000.0,0.007487770635
2,15,27000.0,0.007487770635
2,15,28000.0,0.007487770635
2,15,29000.0,
2,15,30000.0,
2,15,31000.0,0.005437115431
2,15,32000.0,0.005437115431
2,15,33000.0,0.005437115431
2,15,34000.0,
2,15,35000.0,
2,15,36000.0,0.013284587759
2,15,37000.0,0.013284587759
2,15,38000.0,0.013284587759
2,15,39000.0,
2,15,40000.0,
2,15,41000.0,0.007714719363
2,15,42000.0,0.007714719363
2,15,43000.0,0.007714719363
2,15,44000.0,0.005373930956
2,15,45000.0,0.005373930956
2,15,46000.0,0.005373930956
2,15,47000.0,
2,15,48000.0,0.004582277656
2,15,49000.0,0.004582277656
2,15,50000.0,0.004582277656
2,16,5000.0,
2,16,6000.0,0.004773263154
2,16,7000.0,0.004773263154
2,16,8000.0,0.004773263154
2,16,9000.0,
2,16,10000.0,
2,16,11000.0,
2,16,12000.0,0.009249457206
2,16,13000.0,0.009249457206
2,16,14000.0,0.009249457206
2,16,15000.0,
2,16,16000.0,0.004270898247
2,16,17000.0,0.004270898247
2,16,18000.0,0.004270898247
2,16,19000.0,
2,16,20000.0,0.004275577416
2,16,21000.0,0.004275577416
2,16,22000.0,0.004275577416
2,16,23000.0,
2,16,24000.0,0.00436958933
2,16,25000.0,0.00436958933
2,16,26000.0,0.00436958933
2,16,27000.0,
2,16,28000.0,
2,16,29000.0,0.004810810257
2,16,30000.0,0.004810810257
2,16,31000.0,0.004810810257
2,16,32000.0,
2,16,33000.0,0.0108366039
2,16,34000.0,0.0108366039
2,16,35000.0,0.0108366039
2,16,36000.0,
2,16,37000.0,0.00585186747
2,16,38000.0,0.00585186747
2,16,39000.0,0.00585186747
2,16,40000.0,
2,16,41000.0,0.022760464937
2,16,42000.0,0.022760464937
2,16,43000.0,0.022760464937
2,16,44000.0,0.00440714073
2,16,45000.0,0.00440714073
2,16,46000.0,0.00440714073
2,16,47000.0,
2,16,48000.0,
2,16,49000.0,0.005649214183
2,16,50000.0,0.005649214183
2,17,5000.0,0.004336495993
2,17,6000.0,0.004336495993
2,17,7000.0,0.004336495993
2,17,8000.0,
2,17,9000.0,
2,17,10000.0,0.002960108251
2,17,11000.0,0.002960108251
2,17,12000.0,0.002960108251
2,17,13000.0,
2,17,14000.0,
2,17,15000.0,0.012592497209
2,17,16000.0,0.012592497209
2,17,17000.0,0.012592497209
2,17,18000.0,
2,17,19000.0,0.002979974095
2,17,20000.0,0.002979974095
2,17,21000.0,0.002979974095
2,17,22000.0,
2,17,23000.0,0.004177295456
2,17,24000.0,0.004177295456
2,17,25000.0,0.004177295456
2,17,26000.0,0.002665232947
2,17,27000.0,0.002665232947
2,17,28000.0,0.002665232947
2,17,29000.0,
2,17,30000.0,
2,17,31000.0,0.003399785453
2,17,32000.0,0.003399785453
2,17,33000.0,0.003399785453
2,17,34000.0,0.002859740089
2,17,35000.0,0.002859740089
2,17,36000.0,0.002859740089
2,17,37000.0,
2,17,38000.0,
2,17,39000.0,0.002639665814
2,17,40000.0,0.002639665814
2,17,41000.0,0.002639665814
2,17,42000.0,
2,17,43000.0,0.005238470592
2,17,44000.0,0.005238470592
2,17,45000.0,0.005238470592
2,17,46000.0,
2,17,47000.0,0.002319546549
2,17,48000.0,0.002319546549
